"DISTRIBUIDORA HERMANOS DUARTE, C.A.";"";"Tel: (58) (244) 4476236";"Cl Froilán Correa Cagua, Venezuela";"Papeles, Imprenta Y Editorial"
"EL UNIVERSO DEL PAPEL C.A";"";"Tel: (58) (241) 8660186";"Av.Univ C.C Naguanagua Naguanagua, Venezuela";"Papeles, Imprenta Y Editorial"
"IMPRESOS OLAVERRY, C.A.";"";"Tel: (58) (212) 5735935";"Parque Central - Caracas Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"ARTISTICA";"";"Tel: (58) (273) 5522425";"Centro Barinas, Venezuela";"Papeles, Imprenta Y Editorial"
"NOTARIA PUBLICA OCTAVA DEL MUNICIPIO SUCRE";"";"Tel: (58) (212) 5321861";"Cr Petare Sta Lucia Km 15 Filas De Mariche Filas de Mariche, Venezuela";"Papeles, Imprenta Y Editorial"
"CARTONAJE GRANIC";"";"Tel: (58) (243) 2631824";"Calle Diego de Tovar No.52 Mariara Maracay, Venezuela";"Papeles, Imprenta Y Editorial"
"C.A. PUBLINDUSTRIAL LIZUL";"";"Tel: (58) (212) 2622008";"Av. Ppal, Urb. Bello Campo Cto. Com. Bello Campo P.B. Local 14 Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"ETIBROZ C.A.";"";"Tel: (58) (212) 2378835";"Av. Principal De Los Ruices Edif. El Sinal, Sótano (Frente Al Canal 8) Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"GLODINCA";"";"Tel: (58) (241) 8669035";"Valencia, Edo. Carabobo Valencia, Venezuela";"Papeles, Imprenta Y Editorial"
"EDITORIAL TORINO";"";"Tel: (58) (212) 2397634";"Boleíta Norte Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERIA ANDRELUI, C.A";"";"Tel: (58) (212) 3449934";"Av Bermudez Guatire Guatire, Venezuela";"Papeles, Imprenta Y Editorial"
"POLY BAG DE VENEZUELA C.A.";"";"Tel: (58) (243) 2695275";"Av. Intercomunal Turmero - Maracay, Sercor La Providencia, Parcela 31, Ga lpón 11 (1ra. Cl. Después Del Centro Hispano), Maracay - Edo. Aragua Maracay, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBROS TÉCNICOS INSUMECO, S.A.";"";"Tel: (58) (281) 2685778";"Calle maneiro, A 20 Metros De La Avenida Municipal Puerto de  la Cruz, Venezuela";"Papeles, Imprenta Y Editorial"
"GRUPO LA GAR 1105 C.A";"";"Telefax: (58) (212) 4611660";"Cll. Las Nieves Qta. Araucana Entre 2da Y 3ra Cll. De Las Fuentes Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"INVERSIONES KALUCA C.A.";"";"Tel: (58) (212) 2561334";"Macaracuay, Caracas Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"IMPRESOS CORUÑA S.R.L";"";"Tel: (58) (212) 6931642";"Los Chaguaramos Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"INDUSTRIAS BECERRA, C.A.";"";"Tel: (58) (212) 2567624";"Av Fco De Miranda Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"MUNDO GRÁFICO CA";"";"Tel: (58) (265) 6316545";"Casco Central Ciudad Ojeda, Venezuela";"Papeles, Imprenta Y Editorial"
"REPRESENTACIOANES OFITECH ANDINA C.A.";"";"Tel: (58) (212) 2677950";"Altamira Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"FOTO ARTE CERULLO";"";"Tel: (58) (212) 6625778";"C.C. Los Cahguaramos P. 11, Of. 11-6 Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"ARTE GRAFICA CORDANDI";"";"Tel: (58) (243) 2540287";"CI.La Roma Maracay, Venezuela";"Papeles, Imprenta Y Editorial"
"NOVO ARTE PRE-PRENSA DIGITAL";"";"Tel: (58) (241) 8259620";"Av. Monseñor Adam-Centro Empresarial Talislandia-P.B. Locales 10 y 11-El Valencia, Venezuela";"Papeles, Imprenta Y Editorial"
"CARACAS SHOPPING BAGS, C.A.";"";"Tel: (58) (212) 5168346";"Cl. Francisco R García, Las Clavellinas Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"FOTOLUX,C.A.";"";"Tel: (58) (285) 6323931";"Av.Cumana Ciudad Bolivar, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÙA Y VARIEDADES PEMAR, C.A.";"";"Tel: (58) (288) 2212527";"Cl Sucre Upatá, Venezuela";"Papeles, Imprenta Y Editorial"
"LOLY'S BAG, C.A.";"";"Telefax: (58) (212) 6615436";"Caracas Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"ZONA PLASTICA C.A.";"";"Tel: (58) (291) 3156574";"Cr 6 Antigua Bermudez, Centro Maturín, Venezuela";"Papeles, Imprenta Y Editorial"
"DISTRIBUIDORA NUBLYS C.A.";"";"Tel: (58) (261) 7232559";"Calle 88 Norte Av 8 y 9B No. 8-65 Frente Al deposito de Ferrelago Veritas Maracaibo, Venezuela";"Papeles, Imprenta Y Editorial"
"CENTRO PAPELERO SDH C.A";"";"Tel: (58) (241) 8221663";"Santa Cecilia Valencia, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERIA NUEVA CHACAO, C.A";"";"Tel: (58) (212) 2656011";"Galeria Venezia, P.B Av Fco De Miranda Chacao Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÍA ESTUDIOS";"";"Tel: (58) (261) 7228460";"Av. Libertador Maracaibo, Venezuela";"Papeles, Imprenta Y Editorial"
"FOTO STUDIOS CORRALES";"";"Tel: (58) (243) 2425110";"Av. Las Delicias, Resd. Las Delicias, frente al City Garden Maracay, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÍA MULTITEXTO";"";"Tel: (58) (276) 3552415";"Barrio Obrero San Cristóbal, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERIA Y PAPELERIA NAGUANAGUA";"";"Tel: (58) (245) 5647073";"Frente al Banco Caribe Av. Carabobo Nro 54 Guacará, Venezuela";"Papeles, Imprenta Y Editorial"
"EMEPECE LITOGRAFÍA Y TIPOGRAFÍA C.A";"";"Tel: (58) (212) 5725319";"Av. Lecuna El Conde Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"GRÁFICAS 569 C.A";"";"Tel: (58) (212) 8707073";"Cl. México Entre Av. 4 y 5 Catia Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"ENCUADERNACION GUAYACAN";"";"Telefax: (58) (212) 2328679";"LLos Dos Caminos Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"FUENTE VIVA, S.A.";"";"Tel: (58) (281) 2864092";"Detras De Arturos Lecherías, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÍA EL AZAR INMOVIL";"";"Tel: (58) (251) 2328772";"Calle 32 E/Cr22 y 23 Barquisimeto, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERIA Y PAPELERIA QUINTERO PAPER, C.A";"";"Tel: (58) (212) 3444525";"C.C El Castillejo Planta Baja Loc 02-10 Guatire, Venezuela";"Papeles, Imprenta Y Editorial"
"PRONTO FOTO, S.R.L.";"";"Tel: (58) (242) 3618160";"Puerto Cabello Puerto Cabello, Venezuela";"Papeles, Imprenta Y Editorial"
"CASA MUÑOZ";"";"Tel: (58) (278) 3321110";"Calle Sucre Guasdualito, Venezuela";"Papeles, Imprenta Y Editorial"
"TRAZO DIGITAL";"";"Tel: (58) (243) 2411289";"Av Las Delicias C.C La Floresta, Pasillo Local No. 13 Maracay, Venezuela";"Papeles, Imprenta Y Editorial"
"TECHOS CENTROLIT CA";"";"Tel: (58) (212) 2344461";"Final Calle Lecuna N³17, Edif. Cindu, Boleita Sur Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"GRÁFICOS UNILIT 2006 C.A";"";"Tel: (58) (212) 4517175";"Cl. Estadio El Paraíso Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"BIBLOMAR C.A.";"";"Tel: (58) (295) 2637766";"Av 4 de Mayo Porlamar Porlamar, Venezuela";"Papeles, Imprenta Y Editorial"
"ENCUADERNACIÓN LA SALLE";"";"Tel: (58) (276) 3441993";"San Carlos, San Cristóbal San Cristóbal, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÍAS RAM II";"";"Tel: (58) (273) 5524545";"Rondón Barinas, Venezuela";"Papeles, Imprenta Y Editorial"
"EDITORIAL VENEZOLANA C.A.";"";"Tel: (58) (274) 2638308";"Av 4 Entre Calle 34 y 35 Mérida, Venezuela";"Papeles, Imprenta Y Editorial"
"DISTRIBUIDORA OFITEXTO SRL";"";"Tel: (58) (261) 7980758";"Tierra Negra Maracaibo, Venezuela";"Papeles, Imprenta Y Editorial"
"PR PLASTICOS, C.A.";"";"Tel: (58) (212) 3446224";"Cl. 3, Zoma Industrial Terrinca Guatire, Venezuela";"Papeles, Imprenta Y Editorial"
"CENTRO DE COPIADO NUEVA ESPARTA, C.A.";"";"Tel: (58) (281) 2636919";"Av Intercomunal Barcelona, Venezuela";"Papeles, Imprenta Y Editorial"
"PEGA SOLD";"";"Telefax: (58) (212) 4475542";"Zona Industrial La Vega, Av.Ppal.Primera, Tranv.A La Derecha Apdo.1352 Cagua San Antonio De Los Altos, Venezuela";"Papeles, Imprenta Y Editorial"
"DISTRIBUIDORA LA ECOLOGICA C.A.";"";"Tel: (58) (212) 2397526";"Cl Guanchez, Los Dos Caminos Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"COPY TREBOL C.A.";"";"Tel: (58) (212) 6628686";"Los Chaguaramos Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"COPIADORA UNIVERSITARIA";"";"Tel: (58) (212) 7817406";"Plaza Venezuela Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"SERVIGRAPHIC BC, C.A.";"";"Tel: (58) (212) 9446176";"Cl. F, Edif. Guaicay, Piso 3 Local 4-B, Urbanización Industrial Guaicay. Las Minas De Baruta Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LAMI PLAST 2008 C.A.";"";"Tel: (58) (251) 2734687";"La Concordia Barquisimeto, Venezuela";"Papeles, Imprenta Y Editorial"
"FABRICA DE ROLLOS LA PASTORA, C.A.";"";"Tel: (58) (212) 8614190";"1 Cuadra Del Mdo. Mun. De La Pastora, Esquina San Sarlos La Pastora Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"CENTRO DE REPRODUCCION COPICENTRO";"";"Tel: (58) (212) 2868353";"Centro Plaza Nivel Jardin L Cc-3-9N/S Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"EDICIONES LAROUSSE DE VENEZUELA";"";"Tel: (58) (212) 2323611";"Av Ppal De Los Ruices Edif Stermo Mezz B, Los Ruices Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"AA DIBUTECA, S.A.";"";"Tel: (58) (212) 9935041";"Av Rio De Janeiro, Las Mercedes Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LINOGRÁFICAS LÓPEZ, C.A.";"";"Tel: (58) (268) 2514834";"Av. L Orumos Coro, Venezuela";"Papeles, Imprenta Y Editorial"
"CMYK COLOR DIGITAL, C.A.";"";"Tel: (58) (212) 2427577";"Cl. 11 La Urbina, Caracas Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"IMPRESORA MARSELLA C.A.";"";"Tel: (58) (261) 7174362";"Calle 71 28A-102 Nueva Via Maracaibo, Venezuela";"Papeles, Imprenta Y Editorial"
"EDITORIAL OCEANO DE VENEZUELA S.A.";"";"Tel: (58) (212) 7407104";"Caracas Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"RELA ADHESIVOS, C.A.";"";"Tel: (58) (212) 2440910";"Oficina Turumo, Venezuela";"Papeles, Imprenta Y Editorial"
"LA GRAPA C.A.";"";"Tel: (58) (212) 2662577";"Av. Francisco De Miranda C/C 2da. Av. De Campo Alegre, Edif. Laino Ofic. 52, Caracas 1061 Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"IMPRESORES CHIREL S.R.L.";"";"Tel: (58) (212) 4517491";"CC San Martin Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"IMPRESORA BARINAS C.A.";"";"Tel: (58) (273) 5526293";"Barinas Barinas, Venezuela";"Papeles, Imprenta Y Editorial"
"CONTACTO EDITORES C.A.";"";"Tel: (58) (274) 2711398";"Zona Ind Los Curos Mérida, Venezuela";"Papeles, Imprenta Y Editorial"
"NOVARTE PUBLICIDAD";"";"Tel: (58) (212) 9915447";"Caracas Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LITOGRAFÍA Y TIPOGRAFÍA MONCADA,C.A.";"";"Tel: (58) (257) 2516827";"ct. 5ta e/cl 10 y 11 Guanare, Venezuela";"Papeles, Imprenta Y Editorial"
"ROTULACIONES VENEZUELA,C.A.";"";"Tel: (58) (241) 8670554";"Naguanagua Naguanagua, Venezuela";"Papeles, Imprenta Y Editorial"
"INDUSTRIAS GRÁFICAS MONSERRAT";"";"Tel: (58) (212) 2331167";"Calle 32 entre carreras 24 y 25 Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"DISTRIBUIDORA YORAKO C.A";"";"Tel: (58) (212) 6329733";"Av María Teresa Toro Las Acacias Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERIA Y PAPELERIA SAN SEBASTIAN 18-12 C.A";"";"Tel: (58) (212) 3414716";"Esq C.C.C Plaza Nv Center Guatire Guatire, Venezuela";"Papeles, Imprenta Y Editorial"
"GRÁFICAS ESMENA C.A";"";"Tel: (58) (212) 5711068";"Av. Este 2 Los Caobos Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERIA Y PAPELERIA KRANEOS, C.A.";"";"Tel: (58) (281) 2749898";"Nueva Barcelona-Barcelona Barcelona, Venezuela";"Papeles, Imprenta Y Editorial"
"DISTRIBUIDORA DE ENGOMADOS C.A";"";"Tel: (58) (212) 2397857";"Los Ruices Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"DISTRIBUIDORA NV TEIPE C.A";"";"Tel: (58) (212) 2385985";"Los Ruices Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÍA Y PAPELERÍA PROVEEDURÍA ESCOLAR";"";"Tel: (58) (276) 7622896";"11 Rubio, Venezuela";"Papeles, Imprenta Y Editorial"
"XTREMO CREATIVO, C.A.";"";"Tel: (58) (243) 2418034";"Urb La Floresta Torre Las Delicias, Maracay Maracay, Venezuela";"Papeles, Imprenta Y Editorial"
"DISNAETI FABRICA DE ETIQUETAS C.A.";"";"Tel: (58) (212) 4426147";"Caracas Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"FOTO ESTUDIO KANDEL, C.A.";"";"Tel: (58) (251) 2331428";"Entre Av 20 y Cr 19 Barquisimeto, Venezuela";"Papeles, Imprenta Y Editorial"
"IMPRESOS S N C.A";"";"Tel: (58) (241) 8572550";"Av. Bolivar Norte San Jose Valencia, Venezuela";"Papeles, Imprenta Y Editorial"
"OLYMPIA ZULIA, C.A.";"";"Tel: (58) (261) 7875977";"Cl. 100, Sabaneta Larga Maracaibo, Venezuela";"Papeles, Imprenta Y Editorial"
"ARAMIREN, C.A.";"";"Tel: (58) (281) 2657806";"Cl Carabobo, Loc.11 Puerto de  la Cruz, Venezuela";"Papeles, Imprenta Y Editorial"
"ARAGUA CYBER CENTER, COMPAÑÍA ANÓNIMA";"";"Tel: (58) (291) 6411686";"Av. Bolívar, Centro Maturín, Venezuela";"Papeles, Imprenta Y Editorial"
"INVERSIONES RUDAGOU, C.A.";"";"Tel: (58) (212) 3959201";"Caracas Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"VULCANO GRAPHICS C.A.";"";"Tel: (58) (261) 7973056";"Calle 82 Maracaibo, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERIA Y PAPELERIA LA PARUSIA, C.A";"";"Tel: (58) (212) 3637674";"Av Paez Guarenas Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"GRAFICOS UNIDOS C.A.";"";"Tel: (58) (273) 5522026";"Av Olmedilla, con Calle Aranjuez San Jose Barinas, Venezuela";"Papeles, Imprenta Y Editorial"
"ORLANDO PUBLICIDAD";"";"Tel: (58) (274) 2510831";"Av 8 entre Calles 22 y 23 N. 22-60 Mérida, Venezuela";"Papeles, Imprenta Y Editorial"
"EXTRAOFFICE C.A.";"";"Tel: (58) (212) 5767063";"Av Andres Bello Edif Las Fundaciones P 8 Of 803 Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÍA KONUNA";"";"Tel: (58) (264) 2412507";"Principal Cabimas, Venezuela";"Papeles, Imprenta Y Editorial"
"TEAM RECA C.A.";"";"Tel: (58) (212) 3214545";"CC La Hoyada Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"DISTRIBUIDORA GENAVO LL C,A";"";"Tel: (58) (281) 2687024";"Cl Esperanza No 68 Puerto de  la Cruz, Venezuela";"Papeles, Imprenta Y Editorial"
"SCAN COPY PLOT, C.A.";"";"Tel: (58) (281) 2810290";"Av. Ppal de Lechería Lecherías, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÍA ESPAÑA";"";"Tel: (58) (251) 2312245";"E/cls 23 y 24 Barquisimeto, Venezuela";"Papeles, Imprenta Y Editorial"
"DESECHABLES DONDE AGUSTÍN, C.A.";"";"Tel: (58) (244) 3223036";"Cl Rivas Dávila La Victoria, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÍA ITALIA CA";"";"Tel: (58) (261) 7973078";"5 de Julio Maracaibo, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERIA & PAPELERIA SURAMERICANA";"";"Tel: (58) (243) 8255977";"Av. Bolivar Norte Maracay, Venezuela";"Papeles, Imprenta Y Editorial"
"DISTRIBUIDORA FERLE C.A";"";"Telefax: (58) (212) 6623001";"Cl Bellas Artes Qta Fitaixa, P.A Los Chaguaramos, Caracas Venezuela Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÍA Y PAPELERÍA PROVEEDURÍA ESTUDIANTIL CA";"";"Tel: (58) (261) 7228427";"Libertador Maracaibo, Venezuela";"Papeles, Imprenta Y Editorial"
"STREET SUSIC CAR'S, C.A.";"";"Tel: (58) (241) 5643052";"Av.Bolivar Centro Valencia, Venezuela";"Papeles, Imprenta Y Editorial"
"IMPRESORA JAZ C.A";"";"Tel: (58) (212) 2380498";"Los Ruices Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"DISTRIBUIDORA UNIVERSAL TEXT, C.A";"";"Tel: (58) (212) 7155533";"Chaguaramos Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"CHYTO";"";"Tel: (58) (251) 4468023";"Carrera 18 Esquina Calle 41 Barquisimeto, Venezuela";"Papeles, Imprenta Y Editorial"
"CENTRO INTEGRAL POMAIRE";"";"Tel: (58) (212) 2671845";"A Cuadra Y Media Del Metro Av Luis Roche Altamira Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"IMPRENTA NACIONAL";"";"Tel: (58) (212) 5721347";"La Candelaria No 83 Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"IMPRESOS EL DORADO";"";"Telefax: (58) (212) 5771658";"Esq. De Plaza A Ricaurte Edif. Torregón San Agustin Del Norte Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"FOTO GALERIA LOS NARANJOS, C.A.";"";"Tel: (58) (212) 9880310";"Av. Ppal, C.C. Galeria Los Naranjos Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÍA Y PAPELERÍA MONTE TABURNO";"";"Tel: (58) (261) 7535096";"Las Lomas Maracaibo, Venezuela";"Papeles, Imprenta Y Editorial"
"ARTES GRAFICAS GRUPO C.A";"";"Tel: (58) (249) 7932447";"CI. Boyaca Bejuma Bejuma, Venezuela";"Papeles, Imprenta Y Editorial"
"PROSOLE C.A.";"";"Tel: (58) (212) 2324735";"Cl.Manamo, Qta.Claret-Cabrini, El Marques Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"REPLOTECA";"";"Tel: (58) (243) 2323360";"Urb.La Soledad 6Ta. Av. Edf Amazonas, Local 1 Maracay, Venezuela";"Papeles, Imprenta Y Editorial"
"REPOLCA - RECICLADORA DE POLIMEROS C.A.";"";"Tel: (58) (212) 5322680";"Filas de Mariche Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"PAPELERIA PASCUAL, C.A";"";"Tel: (58) (212) 4818003";"Cl Aguacate San Martin Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"GDM PRINTERS";"";"Tel: (58) (212) 5524795";"Av. Panteón Santo Tomás A Palo Blanco No 78 San José Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"PIXEL FOTO C.A.";"";"Tel: (58) (212) 6321820";"Av. Rososevelt Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"DIGITAL PRINT CO C.A";"";"Tel: (58) (212) 9915737";"Av. Araure Con Cl. LAs Lomas Quinta El Ventanal Urb Chuao Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"TIPOGRAFÍA MERCAGRAF";"";"Tel: (58) (212) 5623382";"Esq. Esperanza A Crucecita San José Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LITOGRAFIA Y TIPOGRAFIA PULGAR S.R.L";"";"Tel: (58) (261) 7220676";"Calle 88 Santa Lucia Maracaibo, Venezuela";"Papeles, Imprenta Y Editorial"
"DETALLES MIMINA";"";"Tel: (58) (212) 2671857";"C.C. San Igancio Lc. Lv 26 Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"CENTRO DE DISEÑO E IMPRESION KROGRAF C.A.";"";"Tel: (58) (212) 2391219";"Av Fco De Miranda, Los Ruices Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"IMPRESOS WILMAR";"";"Tel: (58) (274) 4161530";"Calle 24 Entre Av 6 y 7 Via Teleferico Mérida, Venezuela";"Papeles, Imprenta Y Editorial"
"ENCUADERNACION PUEBLO NUEVO";"";"Tel: (58) (281) 2654577";"Avenida Venezuela Sector Pueblo Nuevo Puerto de  la Cruz, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERIA Y PAPELERIA BELLAS ARTES CA";"";"Tel: (58) (273) 5522265";"Cl. Arzobispo Mendez Barinas, Venezuela";"Papeles, Imprenta Y Editorial"
"EXTREME VISIÓN VX, C.A.";"";"Tel: (58) (212) 2342817";"Av. Francisco de Miranda, Los Dsos Caminos Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LÁSER MANIA";"";"Tel: (58) (245) 5644346";"Av Carabobo C.C Doña Franca Locales 10-12 Guacara Guacará, Venezuela";"Papeles, Imprenta Y Editorial"
"COPY LASER C.A";"";"Tel: (58) (243) 2452985";"Cl López Aveledo Nte. Calicanto Maracay, Venezuela";"Papeles, Imprenta Y Editorial"
"PUBLICK COMPUTER";"";"Telefax: (58) (212) 5721964";"Av. Urdaneta, Centro Urapal, Piso 12, Of. 12-01, Caracas Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÍA REPRESENTACIONES DON QUIJOTE";"";"Tel: (58) (274) 2529621";"Sct Paseo de la Feria Mérida, Venezuela";"Papeles, Imprenta Y Editorial"
"IMPRESOS TINAQUILLO";"";"Tel: (58) (258) 7662298";"Cl Colina Tinaquillo, Venezuela";"Papeles, Imprenta Y Editorial"
"FOTOCOLOR Y LIBRERÍA FERRY CA";"";"Tel: (58) (212) 7722373";"Bodures Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"FOTO ESTUDIO CARLOS";"";"Tel: (58) (251) 2326960";"Calle 28 entre Av. 20 y Carrera 21 Barquisimeto, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERIA Y PAPELERIA PEÑA D'AGUIA";"";"Tel: (58) (212) 4818721";"Av Lecuna Esq. Puerto Escondido Loc No 2, El Silencio Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERIA EL CLIP.COM, C.A";"";"Tel: (58) (212) 4518113";"San Martin -Caracas Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"GRÁFICAS MATERPRINT C.A";"";"Tel: (58) (212) 5733063";"San Pascual A San Pedro No 65 Cl. Real De Sarría Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"NEISKY MONTIEL DIAZ FOTOGRAFIA";"";"Tel: (58) (261) 7171936";"Cl 77, 5 De Julio Maracaibo, Venezuela";"Papeles, Imprenta Y Editorial"
"GRUPO INTENSO";"";"Tel: (58) (212) 2398857";"Cl Los Laboratorios Centro industrial Intenso P 1, Los Ruices Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"GRAFIC CENTER C.A.";"";"Tel: (58) (261) 7939268";"Carretera Union Valle Frio Maracaibo, Venezuela";"Papeles, Imprenta Y Editorial"
"SUFOMECA";"";"Tel: (58) (212) 7933222";"Los Caobos Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÍA CRISTIANA SALMO 100 SRL";"";"Tel: (58) (261) 7233645";"El Saladillo Maracaibo, Venezuela";"Papeles, Imprenta Y Editorial"
"SAIDI IMPORTACIONES Y DISTRIBUCIONES";"";"Tel: (58) (271) 2211383";"C.C Edivica Il, P.B. Local 4 Av Bolivar Valera, Venezuela";"Papeles, Imprenta Y Editorial"
"TIPOGRAFÍA CARLOS S. GUTIÉRREZ";"";"Tel: (58) (212) 2515536";"Carrera 23 Esq.Calle 14 Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"TIPOGRAF+IA HORIZONTE";"";"Tel: (58) (212) 4462324";"Calle 41 Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LITOGRAFIA AC C.A";"";"Tel: (58) (241) 8359986";"CI Plaza,La Candelaria Valencia, Venezuela";"Papeles, Imprenta Y Editorial"
"LITOGRAFIA COMERCIO C.A. LITOCOMCA";"";"Tel: (58) (261) 7526870";"Cl 71 Paraiso Maracaibo, Venezuela";"Papeles, Imprenta Y Editorial"
"COPIA©S, C.A.";"";"Tel: (58) (291) 6438170";"Calle Azcue Entre Miranda y Arriojas, Detrás de la Asamblea Maturín, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÍA JURIDICA LUCERITO'S";"";"Tel: (58) (274) 2523371";"Cl 26 (Viaducto Campo Elias) Entre Av 4 y 5 Edif Sai Nivel Mezzanina Mérida, Venezuela";"Papeles, Imprenta Y Editorial"
"LIBRERÍA CASA EDERÍN";"";"Tel: (58) (277) 2911250";") de Diciembre Colón, Venezuela";"Papeles, Imprenta Y Editorial"
"DR. PARABRISAS EL PARAISO";"";"Tel: (58) (212) 3777375";"Av.Santander, El Paraiso Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"LITO IMPRESOS SUCRE C.A";"";"Tel: (58) (244) 4478864";"CI Sabana Larga Cagua, Venezuela";"Papeles, Imprenta Y Editorial"
"COMERCIAL LA DOLORITA, S.R.L.";"";"Tel: (58) (212) 2516565";"C.C Palo Verde Loc 4-09 Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"ARTIS TIPOGRAFÍA LITOGRAFIA C.A";"";"Tel: (58) (212) 2358517";"Av. Principal De Boleita Norte Edif. Artis Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
"TUQUEQUE S ON LINE.COM";"";"Tel: (58) (241) 8222513";"Valencia Valencia, Venezuela";"Papeles, Imprenta Y Editorial"
"GRAFICAS LEZAMA";"";"Tel: (58) (244) 3221228";"La Victoria CI Paez La Victoria, Venezuela";"Papeles, Imprenta Y Editorial"
"DISTRIBUIDORA VIMACA , C.A";"";"Tel: (58) (212) 7814193";"La Florida-Caracas Caracas, Venezuela";"Papeles, Imprenta Y Editorial"
