id,Precio Nuevo
019-2321-10,621
019-2321-11,621
019-2321-12,558
019-2321-13,558
019-2321-15,644
019-2321-19,446
019-2321-22,512
019-2321-24,507
019-2321-26,611
019-2321-27,611
019-2321-31,578
019-2322-00,1272
019-2322-01,1272
019-2322-02,1022
019-2322-03,1022
019-2322-04,1357
019-2322-05,1357
019-2322-06,996
019-2322-07,996
019-2322-08,1297
019-2322-09,1297
019-2322-10,958
019-2322-11,958
019-2322-14,2019
019-2322-15,2010
019-2322-16,2102
019-2322-17,2102
019-2323-00,844
019-2323-01,844
019-2323-02,1933
019-2323-03,1933
019-2323-04,2004
019-2323-05,2004
019-2323-06,2312
019-2323-07,2312
019-2323-18,2218
019-2323-19,2218
019-2324-00,1451
019-2324-01,1451
019-2324-02,2901
019-2324-03,2901
019-2324-08,4401
019-2324-09,4401
019-2324-10,4673
019-2324-11,4673
019-2326-00,487
019-2326-01,487
019-2327-00,1750
019-2327-01,1750
019-2327-05,1483
019-2327-06,1830
019-2327-07,1830
019-2330-03,2401
019-2330-04,2129
019-2330-05,2129
019-2330-06,2696
019-2330-07,2696
019-2344-02,2321
019-2344-03,2321
019-2344-04,3091
019-2344-05,3091
019-2346-00,2218
019-2346-01,2218
019-2346-02,2156
019-2346-03,2156
019-2347-00,2892
019-2347-01,2892
019-2348-02,2903
019-2348-03,2903
019-2349-00,2584
019-2349-01,2584
019-2401-00,895
019-2401-01,895
019-2401-02,1165
019-2401-03,1165
019-2401-06,1067
019-2401-07,1067
019-2401-09,1292
019-2401-10,1160
019-2401-11,1160
019-2402-02,2254
019-2402-03,2254
019-2402-04,1826
019-2402-05,1826
019-2402-06,1897
019-2402-07,1897
019-2403-00,1076
019-2403-01,1076
019-2404-00,1790
019-2404-01,1790
019-2404-02,2395
019-2404-03,2395
019-2405-00,1344
019-2405-01,1344
019-2407-02,879
019-2407-03,879
019-2407-05,1790
019-2407-08,1857
019-2407-09,1857
019-2407-10,2437
019-2407-11,2437
019-2408-00,3885
019-2408-01,3885
019-2408-02,6060
019-2408-03,6060
019-2409-02,2903
019-2409-03,2903
019-2410-00,4008
019-2410-01,4008
019-2411-00,2899
019-2411-01,2899
019-2411-02,5360
019-2411-03,5360
019-2414-02,3852
019-2414-03,3852
019-2414-04,3316
019-2414-05,3316
019-2416-00,2883
019-2416-01,2883
019-2502-00,2645
019-2502-01,2645
019-2503-00,2222
019-2503-01,2222
019-2503-03,2537
019-2504-00,895
019-2504-01,895
019-2504-02,1344
019-2504-03,1344
019-2504-04,1532
019-2504-05,1532
019-2504-06,1513
019-2504-07,1513
019-2504-09,1649
019-2505-00,1228
019-2505-01,1228
019-2505-02,1219
019-2505-03,1219
019-2505-07,1281
019-2506-00,924
019-2506-01,924
019-2506-02,1384
019-2506-03,1384
019-2506-04,850
019-2506-10,4552
019-2506-11,4552
019-2507-00,1022
019-2507-01,1022
019-2507-02,2058
019-2507-06,1132
019-2507-08,2034
019-2510-00,1897
019-2510-01,1897
019-2512-00,3307
019-2512-01,3307
019-2516-00,2250
019-2516-01,2142
019-2516-02,2250
019-2516-03,2142
019-2601-00,1281
019-2601-01,1281
019-2601-03,2377
019-2601-04,1388
019-2601-06,1241
019-2601-07,1241
019-2601-08,2260
019-2601-09,2260
019-2601-10,2199
019-2601-11,2199
019-2602-00,996
019-2602-01,996
019-2602-02,1005
019-2602-08,1531
019-2602-09,1531
019-2602-10,996
019-2602-11,996
019-2602-12,1616
019-2602-13,1616
019-2602-16,1549
019-2602-17,1549
019-2603-00,1548
019-2603-01,1548
019-2604-00,1552
019-2604-01,1552
019-2604-02,1336
019-2604-03,1336
019-2604-04,1022
019-2604-05,1022
019-2604-14,2401
019-2604-15,2401
019-2605-00,1455
019-2605-01,1455
019-2605-04,1423
019-2605-05,1423
019-2605-08,2156
019-2605-09,2156
019-2605-10,1766
019-2605-11,1766
019-2606-00,1745
019-2606-01,1745
019-2606-04,2035
019-2606-05,2035
019-2606-06,1808
019-2606-07,1808
019-2606-08,2085
019-2606-09,2085
019-2607-00,2102
019-2607-01,2102
019-2607-02,2004
019-2607-03,2004
019-2608-00,3589
019-2608-01,3589
019-2610-02,2004
019-2610-03,2004
019-2610-04,2279
019-2610-05,2279
019-2610-06,2004
019-2610-07,2004
019-2611-00,3270
019-2611-01,3270
019-2612-00,1897
019-2612-01,1897
019-2612-04,1863
019-2612-05,1863
019-2612-07,2709
019-2612-08,2819
019-2612-09,2819
019-2613-00,2607
019-2613-01,2607
019-2698-01,1690
019-2698-03,2593
019-2704-00,1383
019-2704-01,1383
019-2704-02,1102
019-2704-03,1102
019-2704-04,1428
019-2704-05,1428
019-2704-06,1383
019-2704-08,1428
019-2704-10,1198
019-2704-11,1198
019-2704-12,2312
019-2704-13,2312
019-2704-16,2312
019-2704-17,2312
019-2704-18,3975
019-2704-19,3975
019-2704-20,2312
019-2704-21,2312
019-2704-22,2349
019-2704-23,2349
019-2704-26,2473
019-2704-27,2473
019-2704-28,2348
019-2704-29,2348
019-2704-30,2473
019-2704-31,2473
019-2705-00,1281
019-2705-01,1281
019-2705-04,2102
019-2705-05,2102
019-2705-10,2885
019-2705-11,2885
019-2705-14,3035
019-2705-15,3035
019-2706-00,2410
019-2706-01,2410
019-2803-00,2405
019-2803-01,2405
019-2803-02,2667
019-2803-03,2667
019-2803-04,1854
019-2803-05,1854
019-2803-06,1915
019-2803-07,1915
019-2803-08,1254
019-2803-09,1254
019-2803-10,1254
019-2803-11,1254
019-2804-00,2754
019-2804-01,2754
019-2804-04,4334
019-2804-05,4334
019-2901-00,1946
019-2901-02,2258
019-2903-00,1455
019-2903-01,1455
019-2903-02,1799
019-2903-03,1799
019-2903-10,3294
019-2903-11,3294
019-2904-00,3597
019-2904-01,3597
019-2904-04,3151
019-2904-05,3151
019-2904-06,3303
019-2904-07,3303
019-2905-00,2875
019-2905-01,2875
019-2906-00,6272
019-2906-01,6272
019-3001-00,1317
019-3001-01,1317
019-3001-02,1552
019-3001-03,1552
019-3001-04,1226
019-3001-05,1226
019-3001-06,1160
019-3001-07,1160
019-3001-08,2531
019-3001-09,2531
019-3001-14,1001
019-3001-19,2621
019-3002-00,1018
019-3002-01,1018
019-3002-02,996
019-3002-03,996
019-3002-04,1647
019-3002-05,1647
019-3002-06,2294
019-3002-07,2294
019-3002-08,879
019-3002-09,879
019-3002-10,1160
019-3002-11,1160
019-3002-12,1660
019-3002-13,1660
019-3002-14,713
019-3002-15,713
019-3002-16,2008
019-3002-17,2008
019-3002-20,1906
019-3002-21,1906
019-3002-22,888
019-3002-23,888
019-3002-24,1048
019-3002-25,1048
019-3002-26,926
019-3002-27,926
019-3002-30,1103
019-3002-36,2415
019-3002-37,2415
019-3002-39,1926
019-3002-40,4956
019-3002-41,4956
019-3002-42,3044
019-3002-43,3044
019-3002-51,3054
019-3002-52,3932
019-3002-53,3932
019-3002-54,3522
019-3002-55,3522
019-3002-56,3754
019-3002-57,3754
019-3002-60,3829
019-3002-61,3829
019-3002-62,3936
019-3002-63,3936
019-3002-64,6771
019-3002-65,6771
019-3002-66,6771
019-3002-67,6771
019-3002-70,12685
019-3002-71,12685
019-3003-01,3975
019-3004-00,1066
019-3004-01,1066
019-3004-02,1567
019-3004-03,1567
019-3004-04,777
019-3004-05,777
019-3004-06,1727
019-3004-07,1727
019-3004-08,835
019-3004-09,835
019-3004-10,1067
019-3004-11,1067
019-3004-12,1727
019-3004-13,1727
019-3004-14,916
019-3004-15,916
019-3004-19,772
019-3004-24,1912
019-3004-26,2026
019-3004-27,2026
019-3004-28,2293
019-3004-29,2293
019-3004-32,2142
019-3004-34,2142
019-3004-36,3054
019-3004-37,3054
019-3004-38,2192
019-3004-39,2192
019-3004-42,4275
019-3004-43,4275
019-3005-00,1103
019-3005-01,1103
019-3005-06,1353
019-3005-07,1353
019-3005-08,1901
019-3005-09,1901
019-3006-00,3173
019-3006-01,3173
019-3006-02,2443
019-3006-03,2443
019-3006-04,2377
019-3006-05,2377
019-3006-12,3249
019-3006-13,3249
019-3006-20,4579
019-3006-21,4579
019-3007-04,1241
019-3007-05,1241
019-3007-12,1455
019-3007-13,1455
019-3007-14,1690
019-3007-15,1690
019-3007-16,1968
019-3007-17,1968
019-3008-00,2816
019-3008-01,2816
019-3009-00,2045
019-3009-01,2045
019-3009-02,1066
019-3009-06,2585
019-3009-07,2585
019-3010-00,353
019-3010-01,353
019-3011-00,2870
019-3011-01,2870
019-3011-02,1428
019-3011-03,1428
019-3011-04,1532
019-3011-05,1532
019-3011-06,1578
019-3011-07,1578
019-3011-08,2086
019-3011-09,2086
019-3011-12,1804
019-3011-16,2528
019-3011-17,2528
019-3011-18,2544
019-3011-19,2544
019-3011-20,2544
019-3011-21,2544
019-3011-22,2544
019-3011-23,2544
019-3011-24,2819
019-3011-25,2819
019-3011-32,3213
019-3011-33,3213
019-3012-00,2731
019-3012-01,2731
019-3012-02,1151
019-3012-03,1151
019-3012-06,2977
019-3012-07,2977
019-3012-10,3134
019-3012-11,3134
019-3012-12,3477
019-3012-13,3477
019-3012-16,1455
019-3012-18,3410
019-3012-19,3410
019-3012-22,5664
019-3012-23,5664
019-3014-00,1068
019-3014-01,1068
019-3015-00,1098
019-3015-01,1098
019-3015-02,1817
019-3015-03,1817
019-3015-04,924
019-3015-05,924
019-3015-14,1798
019-3015-15,1798
019-3015-19,2645
019-3015-20,2715
019-3015-21,2715
019-3015-26,8456
019-3015-27,8456
019-3016-00,888
019-3016-01,888
019-3016-02,714
019-3016-03,714
019-3016-04,1022
019-3016-05,1022
019-3016-08,1768
019-3016-09,1768
019-3017-01,2955
019-3017-05,1196
019-3017-06,1271
019-3017-07,1271
019-3017-08,2790
019-3017-09,2790
019-3017-10,2395
019-3017-11,2395
019-3017-12,1381
019-3017-13,1381
019-3017-24,3284
019-3017-25,3284
019-3017-26,1031
019-3017-27,1031
019-3017-28,4865
019-3017-29,4865
019-3017-30,4820
019-3017-31,4820
019-3018-00,1312
019-3018-01,1312
019-3018-02,1817
019-3018-03,1817
019-3018-04,1314
019-3018-05,1314
019-3018-08,1602
019-3018-09,1602
019-3018-10,1602
019-3018-11,1602
019-3018-12,1809
019-3018-13,1809
019-3018-14,1828
019-3018-15,1828
019-3018-18,3120
019-3018-19,3120
019-3018-20,3267
019-3018-21,3267
019-3019-04,2856
019-3019-05,2856
019-3019-07,2777
019-3021-00,3439
019-3021-01,3439
019-3025-00,1562
019-3025-01,1562
019-3025-04,1902
019-3025-05,1902
019-3026-06,1315
019-3026-07,1315
019-3028-00,1911
019-3028-01,1911
019-3102-00,1768
019-3102-01,1768
019-3102-02,3204
019-3102-03,3204
019-3102-06,2258
019-3102-07,2258
019-3102-14,2455
019-3102-15,2455
019-3103-00,2312
019-3103-02,3258
019-3103-03,3258
019-3103-04,2040
019-3103-05,2040
019-3103-07,10328
019-3103-12,1727
019-3103-13,1727
019-3103-14,4611
019-3103-15,4611
019-3105-00,775
019-3107-02,1535
019-3107-03,1535
019-3107-04,1535
019-3107-05,1535
019-3107-06,1964
019-3107-07,1964
019-3107-08,2034
019-3107-09,2034
019-3107-11,1701
019-3108-02,777
019-3108-03,777
019-3108-04,1669
019-3108-06,1022
019-3108-07,1022
019-3108-08,808
019-3108-09,808
019-3108-15,946
019-3108-16,817
019-3108-18,1669
019-3108-19,1669
019-3109-00,777
019-3109-01,777
019-3109-02,1820
019-3109-03,1820
019-3109-05,777
019-3109-06,860
019-3110-00,1205
019-3110-01,1205
019-3110-04,1642
019-3110-05,1642
019-3110-06,1133
019-3110-07,1133
019-3110-10,1696
019-3110-11,1696
019-3110-12,1576
019-3110-13,1576
019-3110-14,1696
019-3110-15,1696
019-3111-00,1276
019-3111-01,1276
019-3111-02,737
019-3111-03,737
019-3111-04,1134
019-3111-05,1134
019-3111-08,1729
019-3111-09,1729
019-3111-10,415
019-3111-16,1057
019-3111-17,1057
019-3111-20,1134
019-3111-21,1134
019-3111-34,990
019-3111-35,990
019-3111-38,3392
019-3111-39,3392
019-3111-40,2788
019-3111-41,2788
019-3112-00,1160
019-3112-01,1160
019-3112-02,576
019-3112-03,576
019-3112-04,621
019-3112-05,621
019-3112-06,1049
019-3112-07,1049
019-3112-08,1946
019-3112-09,1946
019-3112-10,2178
019-3112-11,2178
019-3112-12,1941
019-3112-13,1941
019-3112-14,1067
019-3112-15,1067
019-3112-16,2248
019-3112-17,2248
019-3112-20,1743
019-3112-24,527
019-3112-25,527
019-3112-28,1696
019-3112-29,1696
019-3112-30,1348
019-3112-31,1348
019-3112-35,1669
019-3112-36,1567
019-3112-37,1567
019-3112-38,1549
019-3112-39,1549
019-3112-40,2531
019-3112-41,2531
019-3112-42,1696
019-3112-43,1696
019-3112-44,3674
019-3112-45,3674
019-3113-00,2035
019-3113-01,2035
019-3113-02,1669
019-3113-03,1669
019-3113-04,1500
019-3114-00,1669
019-3114-01,1669
019-3114-02,2004
019-3114-03,2004
019-3114-04,1033
019-3114-05,1033
019-3114-08,1669
019-3114-09,1669
019-3114-11,2217
019-3114-12,2401
019-3114-13,2401
019-3114-14,2401
019-3114-15,2401
019-3114-16,3664
019-3114-17,3664
019-3114-18,3196
019-3114-19,3196
019-3115-00,981
019-3115-01,981
019-3115-02,1098
019-3115-03,1098
019-3115-04,1353
019-3115-07,1455
019-3115-08,1062
019-3115-10,1062
019-3115-11,1062
019-3115-12,772
019-3115-13,772
019-3115-16,808
019-3115-17,808
019-3115-22,765
019-3115-23,765
019-3115-32,765
019-3115-33,765
019-3116-00,1424
019-3116-01,1424
019-3116-04,2308
019-3116-05,2308
019-3118-00,2260
019-3118-01,2260
019-3118-02,2194
019-3121-00,4501
019-3121-01,4501
019-3121-02,4209
019-3121-03,4209
019-3123-00,2836
019-3123-01,2836
019-3123-02,3017
019-3123-03,3017
019-3124-00,2580
019-3124-01,2580
019-3125-00,2045
019-3125-01,2045
019-3125-02,3091
019-3125-03,3091
019-3126-00,3031
019-3126-01,3031
019-3126-04,2932
019-3126-05,2932
019-3128-00,4421
019-3128-01,4421
019-3129-01,1602
019-3132-00,1719
019-3132-01,1719
019-3133-00,2072
019-3133-01,2072
019-3201-00,5722
019-3201-01,5722
019-3202-00,2528
019-3202-01,2528
019-3202-02,2401
019-3202-09,5436
019-3202-16,5074
019-3202-17,5074
019-3203-00,3439
019-3203-01,3439
019-3207-00,5168
019-3207-01,5168
019-3208-00,3054
019-3208-01,3054
019-3209-00,3481
019-3209-01,3481
019-3212-06,3454
019-3212-07,3454
019-3213-00,8222
019-3213-01,8222
019-3214-00,5332
019-3214-01,5332
019-3215-00,7304
019-3215-01,7304
019-3215-02,10617
019-3215-03,10617
019-3301-00,3326
019-3301-01,3326
019-3402-00,3354
019-3402-01,3354
019-3402-02,3899
019-3402-03,3899
019-3402-20,10248
019-3402-21,10248
019-3402-22,5807
019-3402-23,5807
019-3403-08,5770
019-3403-09,5770
019-3404-00,2111
019-3404-06,3740
019-3404-07,3740
019-3405-00,1821
019-3405-01,1821
019-3405-02,2161
019-3405-03,2161
019-3408-00,1768
019-3408-01,1768
019-3502-00,2062
019-3502-01,2062
019-3503-00,4501
019-3503-01,4501
019-3503-02,3182
019-3503-03,3182
019-3503-04,8859
019-3503-05,8859
019-3503-06,7284
019-3503-07,7284
019-3505-00,3509
019-3505-01,3509
019-3505-02,5111
019-3505-03,5111
019-3505-06,6634
019-3505-07,6634
019-3506-00,2946
019-3506-01,2946
019-3506-02,3053
019-3506-03,3053
019-3704-00,2107
019-3704-01,2107
019-3706-00,1214
019-3706-01,1214
019-3706-02,1085
019-3706-03,1085
019-3706-04,1567
019-3706-05,1567
019-3801-00,1527
019-3801-02,5027
019-3801-03,5027
019-3802-00,4017
019-3802-01,4017
019-3802-02,3544
019-3802-03,3544
019-3803-00,5445
019-3803-01,5445
019-3805-00,5966
019-3805-01,5966
019-3806-00,3453
019-3806-01,3453
019-3901-00,6338
019-3901-01,6338
019-3904-00,6248
019-3904-01,6248
019-4001-00,1828
019-4001-01,1828
019-4002-00,2913
019-4002-01,2913
019-4101-00,5873
019-4101-01,5873
019-4201-00,5356
019-4201-01,5356
019-4205-00,7987
019-4205-01,7987
019-4702-00,2302
019-4702-01,2302
019-4703-00,2803
019-4703-01,2803
019-9999-00,290
019-9999-01,376
019-9999-02,290
019-9999-03,335
019-9999-04,366
019-9999-05,352
019-9999-06,250
019-9999-07,326
019-9999-12,846
019-9999-13,902
022-0699-00,169
022-0699-01,106
022-0699-02,85
022-0699-03,193
022-0699-04,106
022-0699-05,106
022-0699-06,172
022-0699-07,101
022-0699-08,266
022-0699-09,209
022-0699-10,216
022-0699-11,228
022-0699-12,292
022-0699-13,392
022-0699-14,385
022-0699-15,85
022-0699-16,85
022-0699-17,169
022-0699-18,106
022-0699-19,85
022-0699-20,44
022-0699-21,44
022-0699-22,169
022-0699-23,44
022-0699-24,85
022-0699-25,85
022-0699-26,85
022-0699-27,85
022-0699-28,85
022-0699-29,85
022-0799-00,85
022-0799-01,127
022-0799-02,85
022-0799-03,127
022-0799-04,127
022-0799-05,85
022-0799-06,85
022-0999-00,85
022-0999-01,181
022-0999-02,171
022-1299-00,104
022-1299-01,85
022-1299-02,209
022-1299-03,263
022-1299-04,85
022-1299-05,221
022-1299-06,266
022-1299-07,157
022-1299-08,336
022-1299-09,392
022-1299-10,362
022-1299-11,171
022-1299-12,157
022-1299-13,85
022-1299-14,106
022-1299-15,103
022-1299-16,85
022-1299-17,137
022-1299-18,89
022-1299-19,137
022-1399-00,214
022-1399-01,169
022-1999-00,334
022-2399-00,108
022-2399-01,198
022-2399-02,127
022-2399-03,85
022-2399-04,301
022-2399-05,127
022-2399-06,127
022-2399-07,85
022-3099-00,198
022-3099-01,228
022-3099-02,127
022-3099-03,148
022-3099-04,85
022-3099-05,127
022-3199-00,85
022-3199-01,144
022-3199-02,85
022-3199-03,99
022-3199-04,127
022-3199-05,405
022-3199-06,209
022-3199-07,209
022-3199-08,242
022-3199-09,85
022-3499-00,251
023-0101-00,85
023-0201-00,169
023-0202-00,209
023-0206-00,334
023-0307-00,230
023-0401-00,230
023-0401-01,334
023-0401-02,334
023-0602-00,251
023-0602-01,292
023-0602-02,251
023-0602-03,334
023-0605-00,313
023-0608-01,271
023-0611-00,230
023-0611-01,148
023-0611-03,251
023-0613-00,230
023-0613-04,334
023-0616-00,313
023-0617-00,188
023-0617-02,209
023-0624-01,271
023-0627-00,402
023-0637-00,230
023-0639-00,313
023-0639-01,313
023-0639-03,292
023-0640-01,251
023-0646-00,188
023-0646-01,127
023-0656-01,188
023-0703-00,334
023-0703-02,421
023-0716-00,271
023-0718-00,188
023-0901-01,85
023-0902-00,106
023-0904-00,271
023-0907-00,292
023-0907-01,313
023-0910-00,106
023-0910-01,106
023-0912-00,106
023-0913-00,292
023-0913-01,395
023-0913-02,395
023-0913-03,355
023-0913-04,395
023-0913-05,355
023-0918-00,127
023-0918-01,188
023-0918-02,209
023-0928-00,374
023-1102-00,106
023-1201-00,230
023-1201-01,188
023-1203-00,209
023-1204-00,251
023-1205-00,292
023-1205-01,292
023-1207-00,313
023-1209-00,271
023-1213-00,334
023-1214-00,292
023-1214-01,334
023-1215-00,334
023-1215-01,334
023-1217-00,169
023-1219-00,230
023-1219-01,251
023-1219-03,188
023-1219-04,271
023-1220-00,313
023-1221-00,313
023-1223-00,395
023-1223-01,188
023-1229-00,251
023-1230-00,209
023-1230-01,271
023-1230-02,271
023-1230-03,148
023-1231-00,64
023-1236-00,127
023-1236-01,127
023-1239-00,438
023-1246-00,271
023-1301-00,127
023-1301-02,127
023-1301-03,106
023-1301-04,148
023-1301-05,292
023-1302-00,85
023-1302-01,148
023-1303-00,292
023-1305-00,127
023-1306-00,85
023-1604-00,313
023-1609-00,292
023-1609-01,251
023-1804-00,209
023-1807-00,313
023-1901-00,313
023-1901-02,188
023-1901-03,188
023-1902-00,292
023-2002-00,374
023-2101-00,209
023-2312-00,85
023-2315-00,169
023-2315-01,106
023-2316-00,169
023-2316-02,106
023-2316-03,188
023-2318-00,188
023-2319-00,395
023-2321-00,106
023-2325-00,127
023-2325-01,188
023-2325-02,188
023-2401-00,209
023-2401-01,169
023-2401-02,209
023-2504-00,64
023-2505-00,230
023-2505-01,230
023-2506-00,106
023-2514-00,169
023-2609-00,251
023-2703-00,169
023-2703-01,148
023-2704-00,148
023-2704-01,127
023-2705-00,148
023-2705-01,169
023-2904-00,127
023-3001-00,106
023-3002-01,313
023-3004-00,148
023-3004-01,315
023-3004-02,251
023-3004-03,127
023-3011-00,188
023-3011-01,85
023-3015-00,127
023-3015-01,106
023-3027-00,230
023-3109-00,188
023-3114-00,169
023-3114-01,251
023-3114-02,169
023-3114-03,169
023-3115-00,292
023-3116-00,169
023-3208-00,230
024-0103-00,271
024-0103-01,271
024-0604-00,313
024-0614-00,148
024-0902-00,271
024-0910-00,209
024-0927-00,209
024-1203-00,525
024-1210-00,209
024-1219-00,334
024-1247-00,458
024-1301-00,334
024-1302-00,209
024-1402-00,292
024-2314-00,251
024-2321-00,127
024-3001-00,522
024-3129-00,148
024-3130-00,127
025-0601-00,313
025-0601-02,687
025-0601-03,1131
025-0601-04,539
025-0604-00,646
025-0611-00,522
025-0617-00,334
025-0626-00,522
025-0627-00,480
025-0630-01,940
025-0633-00,581
025-0647-00,731
025-0651-00,2140
025-0656-00,522
025-0701-00,2575
025-0703-00,665
025-0704-00,665
025-0708-00,713
025-0708-01,374
025-0718-00,480
025-0901-00,395
025-0902-00,581
025-0904-00,1270
025-0907-00,1027
025-0910-01,1114
025-1102-00,922
025-1202-00,623
025-1205-00,334
025-1207-00,731
025-1212-00,731
025-1215-00,1009
025-1219-00,731
025-1230-00,665
025-1230-01,604
025-1230-02,853
025-1231-00,800
025-1237-00,713
025-1241-00,835
025-1244-00,748
025-1301-00,581
025-1301-01,731
025-1301-02,1235
025-1302-00,646
025-1905-00,1061
025-2301-00,748
025-2302-00,438
025-2310-00,438
025-2314-00,416
025-2316-00,292
025-2320-00,374
025-2321-00,292
025-2332-00,438
025-2343-00,480
025-2343-01,1027
025-3005-00,713
025-3113-00,416
026-0102-00,176
026-0105-00,197
026-0106-00,521
026-0106-01,409
026-0107-00,583
026-0108-00,291
026-0601-00,446
026-0601-01,498
026-0601-02,1322
026-0602-00,343
026-0603-00,926
026-0604-00,564
026-0604-01,709
026-0604-02,541
026-0605-00,738
026-0608-00,1234
026-0610-00,526
026-0610-01,1105
026-0611-00,695
026-0614-00,249
026-0614-01,719
026-0614-02,202
026-0614-03,119
026-0616-00,536
026-0616-01,518
026-0617-00,423
026-0617-02,399
026-0617-03,423
026-0617-04,605
026-0622-00,780
026-0622-01,5598
026-0622-02,1296
026-0623-00,1236
026-0625-00,2888
026-0630-00,770
026-0630-01,1461
026-0630-02,785
026-0630-03,1348
026-0630-04,1131
026-0631-00,371
026-0631-01,371
026-0633-00,470
026-0633-01,399
026-0633-02,622
026-0635-00,366
026-0635-01,658
026-0639-00,841
026-0639-01,940
026-0639-02,573
026-0639-03,1931
026-0639-04,841
026-0639-05,1541
026-0639-06,437
026-0639-08,1372
026-0642-00,1522
026-0643-00,470
026-0644-01,883
026-0645-00,470
026-0645-01,751
026-0647-00,893
026-0647-01,2278
026-0664-00,409
026-0664-01,2272
026-0665-00,446
026-0665-02,662
026-0666-00,324
026-0666-01,654
026-0667-00,1024
026-0670-00,612
026-0677-00,490
026-0679-00,1546
026-0707-00,1466
026-0716-00,1142
026-0901-00,644
026-0901-01,399
026-0907-00,916
026-0907-01,1024
026-0907-02,911
026-0908-00,1677
026-0908-01,1602
026-0911-00,2199
026-0912-00,620
026-0912-02,521
026-0912-03,521
026-0913-00,940
026-0916-04,738
026-0916-05,1372
026-0916-06,982
026-0918-00,470
026-0918-01,620
026-0919-00,268
026-0919-01,352
026-1205-00,644
026-1205-01,521
026-1205-02,601
026-1205-03,620
026-1207-00,1311
026-1207-03,1734
026-1208-00,705
026-1209-00,1931
026-1209-01,1710
026-1209-02,841
026-1209-03,1931
026-1209-04,1611
026-1209-05,1447
026-1209-06,1175
026-1213-00,1142
026-1214-00,968
026-1214-01,1113
026-1215-00,850
026-1216-00,1362
026-1216-01,1485
026-1217-00,545
026-1217-01,2128
026-1217-02,794
026-1217-03,371
026-1217-04,371
