Sku;Departamento;Género;Categoria;Url;Nombre;Tallas;Existencias;Detalle;Descripcion;Imagenes
"ID-166794";"Ropa";"Dama";"Blusas y Tops";"http://www.priceshoes.com/bluson-casual-holly-land-my28";"BLUSON CASUAL HOLLY LAND MY28";"XCH,CH,M,G,XG";"VALLEJO [XCH]6 [CH]35 [M]0 [G]1 [XG]1 [XXG]4
VERACRUZ [XCH]10 [CH]19 [M]9 [G]10 [XG]6 [XXG]2
LEON [XCH]50 [CH]43 [M]44 [G]15 [XG]24 [XXG]3
IZTAPALAPA [XCH]7 [CH]18 [M]10 [G]7 [XG]11 [XXG]4
ECATEPEC [XCH]11 [CH]11 [M]8 [G]15 [XG]6 [XXG]5
NAUCALPAN [XCH]12 [CH]8 [M]7 [G]5 [XG]5 [XXG]3
OLIVAR DEL CONDE [XCH]5 [CH]16 [M]12 [G]9 [XG]2 [XXG]3
CENTRO HISTORICO [XCH]20 [CH]12 [M]42 [G]19 [XG]14 [XXG]29
QUERETARO [XCH]26 [CH]9 [M]31 [G]26 [XG]12 [XXG]7
IXTAPALUCA [XCH]5 [CH]12 [M]9 [G]4 [XG]5 [XXG]1
GUADALAJARA [XCH]30 [CH]51 [M]28 [G]27 [XG]6 [XXG]20
TOLUCA [XCH]5 [CH]21 [M]17 [G]5 [XG]6 [XXG]7
PUEBLA [XCH]19 [CH]46 [M]36 [G]5 [XG]2 [XXG]1
AGUASCALIENTES [XCH]6 [CH]10 [M]11 [G]0 [XG]0 [XXG]1
GUADALAJARA MIRAVALLE [XCH]18 [CH]43 [M]10 [G]10 [XG]1 [XXG]4
ARCO NORTE [XCH]30 [CH]58 [M]33 [G]1 [XG]15 [XXG]5
";"BLUSON CASUAL HOLLY LAND MY28";"Departamento: Ropa
Talla Ropa: XCH
Género: DAMA
Marca Price: HOLLY LAND
Categoría: VESTIDOS Y FALDAS
Material: TEXTIL
Manga: RANGLAN CORTA
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/166794-1.jpg";
"ID-166796";"Ropa";"Dama";"Blusas y Tops";"http://www.priceshoes.com/bluson-casual-holly-land-my28-376250";"BLUSON CASUAL HOLLY LAND MY28";"CH,M,G,XG,XXG";"VALLEJO [XCH]10 [CH]35 [M]25 [G]58 [XG]13 [XXG]8
VERACRUZ [XCH]4 [CH]18 [M]3 [G]8 [XG]3 [XXG]4
LEON [XCH]11 [CH]50 [M]27 [G]10 [XG]24 [XXG]1
IZTAPALAPA [XCH]12 [CH]23 [M]35 [G]33 [XG]24 [XXG]34
ECATEPEC [XCH]4 [CH]24 [M]24 [G]29 [XG]11 [XXG]28
NAUCALPAN [XCH]6 [CH]9 [M]19 [G]19 [XG]27 [XXG]24
OLIVAR DEL CONDE [XCH]13 [CH]37 [M]43 [G]0 [XG]9 [XXG]0
CENTRO HISTORICO [XCH]14 [CH]25 [M]47 [G]13 [XG]8 [XXG]16
QUERETARO [XCH]1 [CH]39 [M]37 [G]22 [XG]12 [XXG]27
IXTAPALUCA [XCH]7 [CH]6 [M]10 [G]2 [XG]1 [XXG]4
GUADALAJARA [XCH]2 [CH]22 [M]35 [G]5 [XG]0 [XXG]1
TOLUCA [XCH]31 [CH]27 [M]23 [G]7 [XG]16 [XXG]0
PUEBLA [XCH]0 [CH]27 [M]20 [G]3 [XG]14 [XXG]0
AGUASCALIENTES [XCH]1 [CH]18 [M]39 [G]0 [XG]3 [XXG]0
GUADALAJARA MIRAVALLE [XCH]0 [CH]2 [M]7 [G]0 [XG]1 [XXG]0
ARCO NORTE [XCH]13 [CH]18 [M]21 [G]15 [XG]7 [XXG]1
";"BLUSON CASUAL HOLLY LAND MY28";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: HOLLY LAND
Categoría: VESTIDOS Y FALDAS
Material: TEXTIL
Manga: RANGLAN CORTA
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/166796-1.jpg";
"ID-166797";"Ropa";"Dama";"Blusas y Tops";"http://www.priceshoes.com/bluson-casual-holly-land-my28-376251";"BLUSON CASUAL HOLLY LAND MY28";"XCH,CH,M,G,XG,XXG";"VALLEJO [XCH]29 [CH]15 [M]25 [G]22 [XG]23 [XXG]16
VERACRUZ [XCH]6 [CH]14 [M]3 [G]7 [XG]14 [XXG]3
LEON [XCH]27 [CH]48 [M]88 [G]7 [XG]0 [XXG]19
IZTAPALAPA [XCH]9 [CH]18 [M]38 [G]14 [XG]33 [XXG]9
ECATEPEC [XCH]18 [CH]23 [M]22 [G]26 [XG]11 [XXG]11
NAUCALPAN [XCH]9 [CH]9 [M]13 [G]24 [XG]9 [XXG]3
OLIVAR DEL CONDE [XCH]12 [CH]35 [M]33 [G]36 [XG]10 [XXG]13
CENTRO HISTORICO [XCH]20 [CH]35 [M]10 [G]48 [XG]4 [XXG]12
QUERETARO [XCH]30 [CH]44 [M]28 [G]31 [XG]16 [XXG]6
IXTAPALUCA [XCH]29 [CH]21 [M]19 [G]14 [XG]16 [XXG]0
GUADALAJARA [XCH]7 [CH]25 [M]6 [G]15 [XG]20 [XXG]2
TOLUCA [XCH]2 [CH]3 [M]12 [G]7 [XG]5 [XXG]5
PUEBLA [XCH]29 [CH]32 [M]41 [G]29 [XG]12 [XXG]7
AGUASCALIENTES [XCH]19 [CH]20 [M]19 [G]18 [XG]13 [XXG]3
GUADALAJARA MIRAVALLE [XCH]23 [CH]27 [M]47 [G]24 [XG]13 [XXG]4
ARCO NORTE [XCH]6 [CH]24 [M]73 [G]24 [XG]8 [XXG]7
";"BLUSON CASUAL HOLLY LAND MY28";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: HOLLY LAND
Categoría: VESTIDOS Y FALDAS
Material: TEXTIL
Manga: RANGLAN CORTA
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/166797-1.jpg";
"ID-166799";"Ropa";"Dama";"Blusas y Tops";"http://www.priceshoes.com/blusa-casual-holly-land-if04";"BLUSA CASUAL HOLLY LAND IF04";"CH,M,G,XG,XXG";"VALLEJO [XCH]4 [CH]12 [M]44 [G]25 [XG]12 [XXG]28
VERACRUZ [XCH]0 [CH]5 [M]15 [G]11 [XG]3 [XXG]9
LEON [XCH]3 [CH]16 [M]46 [G]27 [XG]31 [XXG]11
IZTAPALAPA [XCH]1 [CH]19 [M]68 [G]98 [XG]17 [XXG]7
ECATEPEC [XCH]0 [CH]10 [M]22 [G]41 [XG]9 [XXG]6
NAUCALPAN [XCH]6 [CH]16 [M]17 [G]16 [XG]22 [XXG]9
OLIVAR DEL CONDE [XCH]0 [CH]16 [M]16 [G]27 [XG]14 [XXG]7
CENTRO HISTORICO [XCH]1 [CH]15 [M]26 [G]19 [XG]12 [XXG]9
QUERETARO [XCH]0 [CH]14 [M]14 [G]8 [XG]9 [XXG]5
IXTAPALUCA [XCH]0 [CH]32 [M]2 [G]19 [XG]22 [XXG]13
GUADALAJARA [XCH]0 [CH]18 [M]28 [G]16 [XG]13 [XXG]9
TOLUCA [XCH]0 [CH]17 [M]33 [G]23 [XG]15 [XXG]12
PUEBLA [XCH]0 [CH]18 [M]23 [G]27 [XG]15 [XXG]11
AGUASCALIENTES [XCH]4 [CH]12 [M]17 [G]22 [XG]7 [XXG]5
GUADALAJARA MIRAVALLE [XCH]0 [CH]0 [M]2 [G]21 [XG]0 [XXG]3
ARCO NORTE [XCH]2 [CH]15 [M]56 [G]21 [XG]17 [XXG]17
";"BLUSA CASUAL HOLLY LAND IF04";"Departamento: Ropa
Talla Ropa: XCH
Género: DAMA
Marca Price: HOLLY LAND
Categoría: BLUSAS Y TOPS
Material: TEXTIL
Manga: 3/4
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/166799-1.jpg";
"ID-166915";"Ropa";"Dama";"Blusas y Tops";"http://www.priceshoes.com/top-casual-holly-land-if09";"TOP CASUAL HOLLY LAND IF09";"XCH,CH,M,G,XG,XXG";"VALLEJO [XCH]79 [CH]136 [M]177 [G]136 [XG]45 [XXG]62
VERACRUZ [XCH]16 [CH]41 [M]60 [G]38 [XG]24 [XXG]10
LEON [XCH]37 [CH]81 [M]127 [G]72 [XG]50 [XXG]29
IZTAPALAPA [XCH]138 [CH]61 [M]209 [G]137 [XG]89 [XXG]70
ECATEPEC [XCH]190 [CH]99 [M]185 [G]266 [XG]112 [XXG]71
NAUCALPAN [XCH]40 [CH]9 [M]46 [G]62 [XG]39 [XXG]23
OLIVAR DEL CONDE [XCH]72 [CH]25 [M]59 [G]103 [XG]45 [XXG]32
CENTRO HISTORICO [XCH]8 [CH]37 [M]55 [G]25 [XG]18 [XXG]1
QUERETARO [XCH]81 [CH]36 [M]99 [G]80 [XG]49 [XXG]35
IXTAPALUCA [XCH]213 [CH]109 [M]205 [G]324 [XG]128 [XXG]85
GUADALAJARA [XCH]65 [CH]35 [M]73 [G]108 [XG]38 [XXG]26
TOLUCA [XCH]3 [CH]13 [M]24 [G]5 [XG]1 [XXG]0
PUEBLA [XCH]76 [CH]204 [M]291 [G]209 [XG]127 [XXG]84
AGUASCALIENTES [XCH]43 [CH]31 [M]74 [G]46 [XG]32 [XXG]14
GUADALAJARA MIRAVALLE [XCH]12 [CH]26 [M]56 [G]19 [XG]15 [XXG]7
ARCO NORTE [XCH]84 [CH]180 [M]281 [G]191 [XG]117 [XXG]73
";"TOP CASUAL HOLLY LAND IF09";"Departamento: Ropa
Talla Ropa: XCH
Género: DAMA
Marca Price: HOLLY LAND
Categoría: BLUSAS Y TOPS
Material: TEXTIL
Manga: TIRANTES
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO V";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/166915-1.jpg";
"ID-166916";"Ropa";"Dama";"Blusas y Tops";"http://www.priceshoes.com/top-casual-holly-land-if09-376264";"TOP CASUAL HOLLY LAND IF09";"XCH,CH,M,G,XG,XXG";"VALLEJO [XCH]14 [CH]28 [M]77 [G]45 [XG]37 [XXG]45
VERACRUZ [XCH]8 [CH]16 [M]28 [G]11 [XG]0 [XXG]0
LEON [XCH]25 [CH]66 [M]93 [G]60 [XG]34 [XXG]19
IZTAPALAPA [XCH]5 [CH]50 [M]87 [G]72 [XG]41 [XXG]40
ECATEPEC [XCH]70 [CH]129 [M]173 [G]107 [XG]54 [XXG]49
NAUCALPAN [XCH]1 [CH]3 [M]7 [G]7 [XG]8 [XXG]13
OLIVAR DEL CONDE [XCH]18 [CH]39 [M]41 [G]21 [XG]10 [XXG]6
CENTRO HISTORICO [XCH]3 [CH]8 [M]0 [G]7 [XG]0 [XXG]6
QUERETARO [XCH]29 [CH]48 [M]67 [G]48 [XG]34 [XXG]28
IXTAPALUCA [XCH]79 [CH]143 [M]240 [G]160 [XG]92 [XXG]63
GUADALAJARA [XCH]14 [CH]46 [M]75 [G]42 [XG]23 [XXG]5
TOLUCA [XCH]3 [CH]1 [M]3 [G]0 [XG]0 [XXG]0
PUEBLA [XCH]81 [CH]132 [M]206 [G]154 [XG]91 [XXG]79
AGUASCALIENTES [XCH]14 [CH]33 [M]44 [G]46 [XG]13 [XXG]17
GUADALAJARA MIRAVALLE [XCH]8 [CH]14 [M]34 [G]15 [XG]10 [XXG]3
ARCO NORTE [XCH]74 [CH]145 [M]180 [G]109 [XG]78 [XXG]50
";"TOP CASUAL HOLLY LAND IF09";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: HOLLY LAND
Categoría: BLUSAS Y TOPS
Material: TEXTIL
Manga: TIRANTES
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO V";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/166916-1.jpg";
"ID-166917";"Ropa";"Dama";"Blusas y Tops";"http://www.priceshoes.com/top-casual-holly-land-if09-376265";"TOP CASUAL HOLLY LAND IF09";"XCH,CH,M,G,XG,XXG";"VALLEJO [XCH]10 [CH]40 [M]31 [G]76 [XG]63 [XXG]43
VERACRUZ [XCH]11 [CH]25 [M]39 [G]29 [XG]10 [XXG]6
LEON [XCH]17 [CH]56 [M]77 [G]37 [XG]36 [XXG]18
IZTAPALAPA [XCH]37 [CH]81 [M]120 [G]102 [XG]56 [XXG]56
ECATEPEC [XCH]60 [CH]123 [M]191 [G]123 [XG]72 [XXG]58
NAUCALPAN [XCH]9 [CH]29 [M]58 [G]43 [XG]24 [XXG]17
OLIVAR DEL CONDE [XCH]19 [CH]44 [M]72 [G]46 [XG]20 [XXG]15
CENTRO HISTORICO [XCH]7 [CH]16 [M]24 [G]8 [XG]1 [XXG]9
QUERETARO [XCH]23 [CH]41 [M]72 [G]47 [XG]35 [XXG]23
IXTAPALUCA [XCH]61 [CH]120 [M]190 [G]137 [XG]77 [XXG]50
GUADALAJARA [XCH]19 [CH]44 [M]75 [G]52 [XG]34 [XXG]23
TOLUCA [XCH]2 [CH]11 [M]34 [G]27 [XG]13 [XXG]11
PUEBLA [XCH]60 [CH]119 [M]177 [G]134 [XG]85 [XXG]61
AGUASCALIENTES [XCH]10 [CH]24 [M]43 [G]22 [XG]14 [XXG]5
GUADALAJARA MIRAVALLE [XCH]11 [CH]23 [M]39 [G]22 [XG]14 [XXG]4
ARCO NORTE [XCH]60 [CH]101 [M]158 [G]96 [XG]75 [XXG]44
";"TOP CASUAL HOLLY LAND IF09";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: HOLLY LAND
Categoría: BLUSAS Y TOPS
Material: TEXTIL
Manga: TIRANTES
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO V";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/166917-1.jpg";
"ID-166918";"Ropa";"Dama";"Blusas y Tops";"http://www.priceshoes.com/top-casual-holly-land-if09-376266";"TOP CASUAL HOLLY LAND IF09";"XCH,CH,M,G,XG,XXG";"VALLEJO [XCH]31 [CH]38 [M]88 [G]83 [XG]40 [XXG]38
VERACRUZ [XCH]6 [CH]25 [M]25 [G]7 [XG]7 [XXG]5
LEON [XCH]12 [CH]44 [M]60 [G]34 [XG]30 [XXG]18
IZTAPALAPA [XCH]1 [CH]6 [M]25 [G]64 [XG]22 [XXG]42
ECATEPEC [XCH]42 [CH]95 [M]138 [G]90 [XG]47 [XXG]37
NAUCALPAN [XCH]0 [CH]0 [M]5 [G]15 [XG]9 [XXG]7
OLIVAR DEL CONDE [XCH]6 [CH]32 [M]32 [G]38 [XG]9 [XXG]11
CENTRO HISTORICO [XCH]6 [CH]8 [M]28 [G]10 [XG]17 [XXG]15
QUERETARO [XCH]7 [CH]22 [M]41 [G]32 [XG]14 [XXG]12
IXTAPALUCA [XCH]22 [CH]89 [M]146 [G]95 [XG]67 [XXG]21
GUADALAJARA [XCH]6 [CH]30 [M]63 [G]39 [XG]33 [XXG]11
TOLUCA [XCH]4 [CH]2 [M]11 [G]8 [XG]11 [XXG]3
PUEBLA [XCH]33 [CH]59 [M]111 [G]39 [XG]61 [XXG]47
AGUASCALIENTES [XCH]7 [CH]16 [M]35 [G]27 [XG]9 [XXG]6
GUADALAJARA MIRAVALLE [XCH]14 [CH]17 [M]37 [G]23 [XG]9 [XXG]9
ARCO NORTE [XCH]10 [CH]55 [M]96 [G]64 [XG]34 [XXG]31
";"TOP CASUAL HOLLY LAND IF09";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: HOLLY LAND
Categoría: BLUSAS Y TOPS
Material: TEXTIL
Manga: TIRANTES
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO V";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/166918-1.jpg";
"ID-166919";"Ropa";"Dama";"Blusas y Tops";"http://www.priceshoes.com/top-casual-holly-land-if09-376267";"TOP CASUAL HOLLY LAND IF09";"XCH,CH,M,G,XG,XXG";"VALLEJO [XCH]34 [CH]75 [M]149 [G]100 [XG]86 [XXG]56
VERACRUZ [XCH]14 [CH]25 [M]39 [G]21 [XG]17 [XXG]8
LEON [XCH]34 [CH]65 [M]98 [G]62 [XG]35 [XXG]25
IZTAPALAPA [XCH]47 [CH]115 [M]155 [G]76 [XG]30 [XXG]32
ECATEPEC [XCH]75 [CH]128 [M]205 [G]133 [XG]84 [XXG]61
NAUCALPAN [XCH]10 [CH]35 [M]52 [G]42 [XG]33 [XXG]13
OLIVAR DEL CONDE [XCH]23 [CH]48 [M]70 [G]45 [XG]25 [XXG]13
CENTRO HISTORICO [XCH]8 [CH]2 [M]9 [G]6 [XG]4 [XXG]6
QUERETARO [XCH]25 [CH]46 [M]75 [G]38 [XG]34 [XXG]20
IXTAPALUCA [XCH]64 [CH]137 [M]211 [G]134 [XG]90 [XXG]53
GUADALAJARA [XCH]26 [CH]42 [M]82 [G]45 [XG]24 [XXG]9
TOLUCA [XCH]8 [CH]6 [M]16 [G]13 [XG]10 [XXG]3
PUEBLA [XCH]72 [CH]120 [M]190 [G]133 [XG]96 [XXG]69
AGUASCALIENTES [XCH]10 [CH]28 [M]44 [G]31 [XG]15 [XXG]7
GUADALAJARA MIRAVALLE [XCH]15 [CH]29 [M]45 [G]25 [XG]13 [XXG]6
ARCO NORTE [XCH]64 [CH]125 [M]162 [G]104 [XG]52 [XXG]44
";"TOP CASUAL HOLLY LAND IF09";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: HOLLY LAND
Categoría: BLUSAS Y TOPS
Material: TEXTIL
Manga: TIRANTES
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO V";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/166919-1.jpg";
"ID-167180";"Ropa";"Dama";"Blusas y Tops";"http://www.priceshoes.com/top-deportivo-prokennex-6001";"TOP DEPORTIVO PROKENNEX 6001";"M,G";"VALLEJO [XCH]4 [CH]5 [M]15 [G]14 [XG]10 [XXG]6
VERACRUZ [XCH]3 [CH]11 [M]15 [G]12 [XG]6 [XXG]3
LEON [XCH]2 [CH]8 [M]16 [G]11 [XG]6 [XXG]5
IZTAPALAPA [XCH]2 [CH]6 [M]20 [G]21 [XG]12 [XXG]9
ECATEPEC [XCH]2 [CH]5 [M]11 [G]10 [XG]2 [XXG]1
NAUCALPAN [XCH]5 [CH]10 [M]17 [G]11 [XG]6 [XXG]3
OLIVAR DEL CONDE [XCH]3 [CH]4 [M]15 [G]11 [XG]5 [XXG]3
CENTRO HISTORICO [XCH]4 [CH]9 [M]14 [G]11 [XG]6 [XXG]1
QUERETARO [XCH]4 [CH]33 [M]14 [G]14 [XG]7 [XXG]5
IXTAPALUCA [XCH]2 [CH]7 [M]15 [G]12 [XG]7 [XXG]3
GUADALAJARA [XCH]2 [CH]1 [M]7 [G]5 [XG]4 [XXG]0
TOLUCA [XCH]2 [CH]9 [M]16 [G]12 [XG]6 [XXG]3
PUEBLA [XCH]9 [CH]7 [M]17 [G]9 [XG]8 [XXG]5
AGUASCALIENTES [XCH]18 [CH]4 [M]14 [G]11 [XG]6 [XXG]3
GUADALAJARA MIRAVALLE [XCH]2 [CH]7 [M]15 [G]11 [XG]6 [XXG]2
ARCO NORTE [XCH]8 [CH]7 [M]14 [G]10 [XG]7 [XXG]3
";"TOP DEPORTIVO PROKENNEX 6001";"Departamento: Ropa
Talla Ropa: XCH
Género: DAMA
Marca Price: PROKENNEX
Categoría: DEPORTIVA
Material: TEXTIL
Manga: TIRANTES
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/6/167180-1.jpg";
"ID-171965";"Ropa";"Dama";"Blusas y Tops";"http://www.priceshoes.com/blusa-casual-kafe-9006";"BLUSA CASUAL KAFE 9006";"AGOTADO";"VALLEJO [XCH]1 [CH]5 [M]1 [G]0 [XG]0 [XXG]0
VERACRUZ [XCH]0 [CH]0 [M]8 [G]2 [XG]0 [XXG]0
LEON [XCH]0 [CH]0 [M]0 [G]1 [XG]1 [XXG]7
IZTAPALAPA [XCH]0 [CH]0 [M]0 [G]2 [XG]0 [XXG]0
ECATEPEC [XCH]0 [CH]2 [M]0 [G]0 [XG]0 [XXG]0
NAUCALPAN [XCH]0 [CH]1 [M]5 [G]8 [XG]5 [XXG]6
OLIVAR DEL CONDE [XCH]1 [CH]2 [M]1 [G]2 [XG]0 [XXG]1
CENTRO HISTORICO [XCH]0 [CH]0 [M]0 [G]0 [XG]0 [XXG]0
QUERETARO [XCH]6 [CH]6 [M]18 [G]11 [XG]7 [XXG]8
IXTAPALUCA [XCH]0 [CH]0 [M]17 [G]0 [XG]0 [XXG]0
GUADALAJARA [XCH]0 [CH]0 [M]1 [G]0 [XG]0 [XXG]0
TOLUCA [XCH]2 [CH]0 [M]0 [G]1 [XG]0 [XXG]5
PUEBLA [XCH]1 [CH]0 [M]1 [G]0 [XG]0 [XXG]8
AGUASCALIENTES [XCH]4 [CH]0 [M]1 [G]0 [XG]0 [XXG]0
GUADALAJARA MIRAVALLE [XCH]2 [CH]0 [M]0 [G]2 [XG]2 [XXG]2
ARCO NORTE [XCH]2 [CH]0 [M]5 [G]0 [XG]1 [XXG]0
";"BLUSA CASUAL KAFE 9006";"Departamento: Ropa
Talla Ropa: XCH
Género: DAMA
Marca Price: KAFE
Categoría: BLUSAS Y TOPS
Material: TEXTIL
Manga: LARGA
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/7/171965-1.jpg";
"ID-171966";"Ropa";"Dama";"Blusas y Tops";"http://www.priceshoes.com/blusa-casual-kafe-9168";"BLUSA CASUAL KAFE 9006";"XCH,CH,M,G,XG,XXG";"VALLEJO [XCH]12 [CH]47 [M]31 [G]20 [XG]17 [XXG]15
VERACRUZ [XCH]0 [CH]7 [M]10 [G]15 [XG]9 [XXG]4
LEON [XCH]16 [CH]29 [M]64 [G]20 [XG]19 [XXG]18
IZTAPALAPA [XCH]1 [CH]4 [M]12 [G]11 [XG]14 [XXG]4
ECATEPEC [XCH]10 [CH]9 [M]27 [G]16 [XG]12 [XXG]14
NAUCALPAN [XCH]6 [CH]9 [M]24 [G]18 [XG]11 [XXG]9
OLIVAR DEL CONDE [XCH]1 [CH]6 [M]9 [G]9 [XG]0 [XXG]5
CENTRO HISTORICO [XCH]7 [CH]30 [M]36 [G]33 [XG]17 [XXG]13
QUERETARO [XCH]11 [CH]11 [M]24 [G]18 [XG]13 [XXG]6
IXTAPALUCA [XCH]6 [CH]25 [M]56 [G]44 [XG]7 [XXG]9
GUADALAJARA [XCH]2 [CH]22 [M]21 [G]12 [XG]1 [XXG]8
TOLUCA [XCH]11 [CH]28 [M]39 [G]32 [XG]21 [XXG]14
PUEBLA [XCH]14 [CH]25 [M]39 [G]34 [XG]24 [XXG]18
AGUASCALIENTES [XCH]3 [CH]6 [M]9 [G]19 [XG]5 [XXG]10
GUADALAJARA MIRAVALLE [XCH]13 [CH]20 [M]35 [G]36 [XG]14 [XXG]11
ARCO NORTE [XCH]6 [CH]17 [M]31 [G]22 [XG]8 [XXG]10
";"BLUSA CASUAL KAFE 9006";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: KAFE
Categoría: BLUSAS Y TOPS
Material: TEXTIL
Manga: LARGA
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/7/171966-1.jpg";
"ID-171967";"Ropa";"Dama";"Blusas y Tops";"http://www.priceshoes.com/blusa-casual-kafe-9169";"BLUSA CASUAL KAFE 9006";"AGOTADO";"VALLEJO [XCH]2 [CH]1 [M]2 [G]1 [XG]0 [XXG]0
VERACRUZ [XCH]1 [CH]0 [M]0 [G]0 [XG]0 [XXG]0
LEON [XCH]0 [CH]1 [M]16 [G]0 [XG]1 [XXG]1
IZTAPALAPA [XCH]1 [CH]1 [M]2 [G]7 [XG]0 [XXG]1
ECATEPEC [XCH]5 [CH]4 [M]1 [G]2 [XG]1 [XXG]4
NAUCALPAN [XCH]0 [CH]1 [M]0 [G]0 [XG]0 [XXG]0
OLIVAR DEL CONDE [XCH]0 [CH]0 [M]11 [G]0 [XG]0 [XXG]0
CENTRO HISTORICO [XCH]0 [CH]3 [M]7 [G]9 [XG]6 [XXG]0
QUERETARO [XCH]2 [CH]2 [M]8 [G]7 [XG]1 [XXG]3
IXTAPALUCA [XCH]0 [CH]0 [M]1 [G]0 [XG]0 [XXG]0
GUADALAJARA [XCH]0 [CH]1 [M]0 [G]0 [XG]0 [XXG]0
TOLUCA [XCH]1 [CH]0 [M]10 [G]0 [XG]1 [XXG]9
PUEBLA [XCH]0 [CH]0 [M]1 [G]2 [XG]6 [XXG]23
AGUASCALIENTES [XCH]3 [CH]3 [M]0 [G]1 [XG]0 [XXG]0
GUADALAJARA MIRAVALLE [XCH]3 [CH]9 [M]11 [G]12 [XG]11 [XXG]1
ARCO NORTE [XCH]0 [CH]0 [M]6 [G]0 [XG]0 [XXG]1
";"BLUSA CASUAL KAFE 9006";"Departamento: Ropa
Talla Ropa: No
Género: DAMA
Marca Price: KAFE
Categoría: BLUSAS Y TOPS
Material: TEXTIL
Manga: LARGA
Frente: CERRADO
Largo: MEDIO
Cuello: ESCOTE/CUELLO REDONDO";"http://smhttp.50034.nexcesscdn.net/8027CAA/tiendaenlinea/pub/media/catalog/product/cache/image/700x560/e9c3970ab036de70892d86c6d221abfe/1/7/171967-1.jpg";
